run_id	resolution	steps	status	wall_time_ms	text_score	layout_score	loop_error	input_ocr_chars	mid_ocr_chars	mid_ocr_sample
20260424T023944Z-modal-ltx-s4-seed67-960x544	960x544	4	near_miss	1715.934	0.0174	0.9993	0.0218	763	708	Astractured wtaual pegs with Isbsia, diegrarns. and dense text for stabiltty checks. Arena Floor Veiarium Tinpdoors, its and sorvice passages crBatad sudden reveats daring public speifeteactabla awning systam shaded spec
20260424T023946Z-modal-ltx-s6-seed67-960x544	960x544	6	near_miss	1898.078	0.0177	0.9995	0.0196	763	701	structured visual pegs with Inbsia, Glegrams. and dense text for stability checks. Arena Floor Vetarium Trapdoors, its, and sorvice passages crealad sudden revests dang public speifuetsactahla awning systam shaded specta
20260424T023948Z-modal-ltx-s8-seed67-960x544	960x544	8	near_miss	2040.837	0.0192	0.9995	0.0176	763	706	A structured utsual pegs with Istsia, diegraens. and dense text for stabiltty checks. Arena Floor Vetarium Trupdoors, its, and service passages created sudden reved’s danny public speitatsactatla awning systam shaded spe
20260424T023950Z-modal-ltx-s2-seed67-1024x576	1024x576	2	near_miss	1629.737	0.0140	0.9986	0.0224	763	630	Astnaciired viswel pagw with iabels, dingrams, aod oars text for snabilty checks. Asena Floor Veiariaen Tragciones, ttt, one servinn paRsaae cloned sudtien couRatEMiaing mime daaiaelveetstie wNing aystom-stadel sReckHtN 
20260424T023951Z-modal-ltx-s3-seed67-1024x576	1024x576	3	near_miss	1724.909	0.1426	0.9975	0.0322	763	325	Astructicer visual rage with iatele, duagrams, aed darae tax! tor stably chacis, Arena Floor Voiariamn Seating Materlals Sociol axisc was encarta mine wctiactue feral Yom. vaswrhies voting matin CR, ane caneete eam oth s
20260424T023953Z-modal-ltx-s4-seed67-1024x576	1024x576	4	near_miss	1876.896	0.0773	0.9970	0.0338	763	288	7 . Sketchapedia: Roman Colosseum Avena Floor Voiariuemn Seating Matertals Annotated Section Diagram | 1, Tiel nued yen cron pamelor IN deme | SE —>S>=>=S==_ 3) DISISAANIT CHOSEN HONE ro WetTORN: 7 ITE | ving Ee =» 3. Ma
20260424T023955Z-modal-ltx-s6-seed67-1024x576	1024x576	6	near_miss	2025.654	0.0984	0.9965	0.0335	763	199	Sketchapedia: Roman Colosseum Volar | Annof#ed Saction Diaaran wings COC sy 9. Miotaepe song ie NOOR AUER ‘ ES Ht esc MASON katt NAN ad | ie! SS SSS 5 Lufeay tony agen anuinga MF Aa GOAL | | | | J
20260424T023957Z-modal-ltx-s8-seed67-1024x576	1024x576	8	near_miss	2210.872	0.0797	0.9969	0.0316	763	149	Sketchapcma: Roman Colosseum | | | AmtloiMedd Quaewers Diagn ; SSS 2 LEE ops ciude merase dd alii ahaa | Te ———— = a ‘ANA WOAN Sn AEs PADUA Aa! | | )
20260424T023959Z-modal-ltx-s2-seed67-1280x736	1280x736	2	near_miss	2088.718	0.6222	0.9992	0.0153	763	636	H . Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, end service passages created sudden reveals during public spedi
20260424T024001Z-modal-ltx-s3-seed67-1280x736	1280x736	3	near_miss	2357.465	0.5195	0.9986	0.0251	763	500	H . Sketchapedia: Roman Colosseum Astructured visual page with iabels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdcors, lifts, and service passages created surden reveals during public spedks
20260424T024004Z-modal-ltx-s4-seed67-1280x736	1280x736	4	near_miss	2421.330	0.5424	0.9984	0.0278	763	332	Sketchapedia: Roman Colosseum A structured visual page with labels, dlagrams, and dense text for stability checks Arena Floor Velarium Trapdeors, lifts, and service passages created eveals during public Aseiactabie awnin
20260424T024006Z-modal-ltx-s6-seed67-1280x736	1280x736	6	near_miss	2757.658	0.4076	0.9986	0.0251	763	527	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdcors, lifis, and service passages created sudden reveals during public speds
20260424T024009Z-modal-ltx-s8-seed67-1280x736	1280x736	8	fail	3121.612	0.4661	0.9988	0.0223	763	617	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, end service passages created sudden reveals during public spedt
20260424T024012Z-modal-ltx-s2-seed68-768x448	768x448	2	pass	1198.577	0.2796	0.9996	0.0130	763	181	Sketchapedia: Roman Colosseum Arena Fioor Velariue Seating Mataciats: Annotated Section Diagram "Sith gauaenrythoskt we waaay matt a poses Lang Cownrbery atmnsel ne wescanfty eieet.
20260424T024013Z-modal-ltx-s3-seed68-768x448	768x448	3	pass	1271.607	0.2187	0.9994	0.0160	763	98	Sketchapedia: Roman Colosseum Arena Fioor Velariven ‘Seating Matariats Annoteted Sectica Diagcam
20260424T024014Z-modal-ltx-s4-seed68-768x448	768x448	4	near_miss	1312.791	0.2180	0.9995	0.0138	763	103	Sketchapedia: Roman Colosseum Arena Fivor Vetariviect ‘Seating Matariais Annoteted Section Diagram : :
20260424T024016Z-modal-ltx-s6-seed68-768x448	768x448	6	near_miss	1441.752	0.2343	0.9996	0.0090	763	100	Sketchapedia: Roman Colosseum Arena Fivor Veotariv ‘Seating Mataciais: Annoteted Section Diagram ; a
20260424T024017Z-modal-ltx-s8-seed68-768x448	768x448	8	near_miss	1562.379	0.2339	0.9998	0.0069	763	98	Sketchapedia: Roman Colosseum Asena Fisor Velarivi ‘Seating Mataciais” Amnoteted Section Diagram 4
20260424T024019Z-modal-ltx-s2-seed68-896x512	896x512	2	near_miss	1432.346	0.0197	0.9996	0.0122	763	605	A structured visual page’ With label. diagrams, anc danse tat for atanlity checks Arena Floor Vetaerium. Tandoor, it and service passages Cemiod sundon revents during puUic apefebertabie suring ayinm ahded spactalars end
20260424T024020Z-modal-ltx-s3-seed68-896x512	896x512	3	near_miss	1534.720	0.0187	0.9995	0.0153	763	633	A struchired viewal page with labtle. elagrsms. and danse text for stability chacks. Arena Floor Vetesium Trapdoor, ity and service passages cremiod suudun revunks dung pULic spemboctabie awning systom shaded spoctlars e
20260424T024022Z-modal-ltx-s4-seed68-896x512	896x512	4	near_miss	1599.944	0.0173	0.9998	0.0114	763	645	A siruchired vieaal page with lable, @lagrams, and danse taxt for atablity checks. Arena Floor Vetarium Tapdvom, itt and service passages ceniod suudun revents during pULC spevsebeLtable awning systom steed spoctlars end
20260424T024023Z-modal-ltx-s6-seed68-896x512	896x512	6	near_miss	1721.470	0.0145	0.9999	0.0050	763	603	A sructired vioual page With labela, diagrams, and Ganse tant fer ataDlity chechs Arena Floor Votetium Tapco, lit and sondee passages creuiod sudden reveuts during pubic speveebortobie auring systum staed spactlars end r
20260424T024025Z-modal-ltx-s8-seed68-896x512	896x512	8	near_miss	1887.519	0.0146	0.9999	0.0030	763	654	A struchired visual paga With lebsie, diagrams, and canse text for atabilty checks Arena Floor Vetarium Tiapdvom, it, and sonvice passages Cento’ sudden revenls during pubic apefsmisa.toble auning system staded spactolar
20260424T024027Z-modal-ltx-s2-seed68-960x544	960x544	2	near_miss	1499.714	0.0205	0.9995	0.0151	763	627	Atructurad viaua! page’ wis tupeta, dlagrams. and dense tex! for stabilty checks Arena Floor Yetarium Trapdoor, its. nd service passages cued suddon reveals during puDte walRMERNNCtle GH systam shaGed spectators and requ
20260424T024028Z-modal-ltx-s3-seed68-960x544	960x544	3	near_miss	1593.379	0.0149	0.9992	0.0210	763	636	A ctructured visual page witn libets, diagrams, and danse tet for sxtily checks Arena Floor Yetarium Tapdoots, its. and service pessages crated suddon reveals daring public soedaekmctatla eivring systam shaded spectators
20260424T024030Z-modal-ltx-s4-seed68-960x544	960x544	4	near_miss	1665.948	0.0170	0.9995	0.0173	763	677	A ctructured visual page witn iubets, diagrams. and dense text for sixty checks Arena Floor Yeiarium Tapdoors, Its aed service passages craaiad sudden ravects daring public svadkaekmclabla sivrang systam shaded spectator
20260424T024032Z-modal-ltx-s6-seed68-960x544	960x544	6	near_miss	1828.131	0.0255	0.9999	0.0053	763	699	A structured visual page wiln lubets, diagrams, and dense text for stability checks Arena Floor Yetariuum Trapdoots, Its, and sarvice passages Gated suddon reves during public wpedtaetimctatle swing systam shaded spactat
20260424T024033Z-modal-ltx-s8-seed68-960x544	960x544	8	near_miss	2213.487	0.0200	0.9999	0.0043	763	698	A structured visual page wiln lubets, diagrzma, and dense tex! for stability checks Arena Floor Yetarium Trapdoor, Its and sarvice passages Gealad sudion reves duting public wedtaetmctatle sivrang systam shaded spectator
20260424T024036Z-modal-ltx-s2-seed68-1024x576	1024x576	2	near_miss	1616.451	0.0157	0.9991	0.0180	763	642	Astructured vicumt page wlth tebets, diagrams. and danse text for stabifity cnscks. Arena Floor Vetariam Trapdoor, its, and service passages crsaing suadon taveaischieng iuAKe spetaeactatia awning Syston shaded SAectnInE
20260424T024037Z-modal-ltx-s3-seed68-1024x576	1024x576	3	near_miss	1694.362	0.0714	0.9985	0.0265	763	693	A structured visual page with tsoeis, diagram, and dense tee! for stabitity checks. Arena Floor Velarium Trapdoor, Ite, and servis passages Grated sudden raveais dicing ee apediadaactatia saving system shaded specinines 
20260424T024039Z-modal-ltx-s4-seed68-1024x576	1024x576	4	near_miss	1817.445	0.1759	0.9984	0.0264	763	278	Sketchapedia: Roman Colosseum A structured visual page with iadets, diagrams, and dense text for sibility checks. Arena Floor Velarium Seating Materials Annotated Section Diagram al —————— Shaan geomearry shoul not wacoi
20260424T024041Z-modal-ltx-s6-seed68-1024x576	1024x576	6	near_miss	2137.726	0.1423	0.9990	0.0199	763	182	Sketchapedia: Roman Colosseum A structured visual pags with labels, diagrams, and dense text for stability checks, Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T024043Z-modal-ltx-s8-seed68-1024x576	1024x576	8	near_miss	2232.141	0.0794	0.9996	0.0134	763	733	Astructured visual paga with lebeis, diagrams, and dense text for stability checks. Arena Floor Velarium | Trandoors, lifts, and service passages created sudden reveals during pubkc spavadsactatic awning systam shaded sp
20260424T024045Z-modal-ltx-s2-seed68-1280x736	1280x736	2	near_miss	2071.462	0.4079	0.9989	0.0177	763	408	Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for statility checks Arena Floor Velarium Trapdoors, lifts, and service pessages created ahs caving ¢ RRA sa pOReM CtGROUS a we
20260424T024047Z-modal-ltx-s3-seed68-1280x736	1280x736	3	near_miss	2251.043	0.4738	0.9982	0.0278	763	222	Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stauility checks. Arena Floor Velarium Trapdoors, lifts, and serv "1 ad mape hand Seating Materials Annotated Section Diagr
20260424T024050Z-modal-ltx-s4-seed68-1280x736	1280x736	4	near_miss	2432.692	0.4770	0.9981	0.0300	763	279	Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and serv ‘ed mbps hand Seating Materials Social onder wes. encoded 
20260424T024052Z-modal-ltx-s6-seed68-1280x736	1280x736	6	near_miss	2773.244	0.5000	0.9982	0.0243	763	223	Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense taxt for stability checks Arena Floor Velarium Trapdoors, lifts, and service ‘ed fppe hand! Seating laterials Annotated Section Diag
20260424T024055Z-modal-ltx-s8-seed68-1280x736	1280x736	8	fail	3184.755	0.4043	0.9983	0.0212	763	251	Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense teat inility check Arena Floor @lay iit Trapdoors, Its, and service pessages 1 hpe hand Seating t Annotated Section Diagram << — = —
20260424T024058Z-modal-ltx-s2-seed69-768x448	768x448	2	pass	1179.762	0.3229	0.9997	0.0111	763	171	Sketchapedia: Roman Colosseum Arena Floor Velariumn Seating Materiats Annotated Section Diagram 2 Sanh gern abot ot watt or met Tae S Lamp boundary ahowth be weauartmawet.
20260424T024059Z-modal-ltx-s3-seed69-768x448	768x448	3	pass	1294.858	0.3189	0.9997	0.0106	763	175	Sketchapedia: Roman Colosseum Arena Floor Velarium ‘Seating Materlats Annotated Section Diagram “2 Farin gromey about nat weaver met — S Lonp boundary whauitd bu venuaity aiet
20260424T024100Z-modal-ltx-s4-seed69-768x448	768x448	4	near_miss	1331.034	0.3232	0.9999	0.0054	763	170	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matoriats Annotated Section Diagram “Pagina guerra not waktv er mt ype SG Lonp tenandary shout bu venuaity quot
20260424T024102Z-modal-ltx-s6-seed69-768x448	768x448	6	near_miss	1402.045	0.3188	0.9999	0.0022	763	173	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matoriais Annotated Section Diagnam “SE aaran growuety thekt aot wero met eo S Lanp teundary-shovah bu remuty quot
20260424T024103Z-modal-ltx-s8-seed69-768x448	768x448	8	near_miss	1536.265	0.2991	0.9999	0.0022	763	172	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagnam “Earn geominty thoukt aol weaver ent oo 5 Lanp teundary shout bo renusty quat
20260424T024105Z-modal-ltx-s2-seed69-896x512	896x512	2	near_miss	1509.922	0.0352	0.9995	0.0148	763	630	A structured wivacl il Iaeta, dlagrams, ane dunse text for etahllty cache Arena Floor Vetisam, “hapdoor, Wha, and serve puesages cretod suaden revndis dunng pUUE spn RemdmeLatae Reming system stndNe spactatars end raquEd
20260424T024106Z-modal-ltx-s3-seed69-896x512	896x512	3	near_miss	1478.585	0.0953	0.9991	0.0210	763	642	A structured wigacl fap Tabete, diagrams, and danse text for stublity <oacke, Arena Floor Vetarivan “hupdoa, ft, and service passages creuiod sudden revanis during pULC spnfumireatsy aering system shaded spectators and r
20260424T024108Z-modal-ltx-s4-seed69-896x512	896x512	4	near_miss	1572.178	0.0815	0.9992	0.0199	763	642	A atructured vies! page’ wiGh labela, diagrams, and danse ext fer stublity ceaens Arena Floor Vetarium “Tupdoor fa, and sore pacsages creuiod sudden revedis during pubic spurte otis aeming system shadud spectators and ra
20260424T024109Z-modal-ltx-s6-seed69-896x512	896x512	6	near_miss	1709.746	0.0350	0.9999	0.0033	763	648	A structured vieae! page with labele, diagrams, and dense text for tablity cracks. Arena Floor Velarium “Tapdoars, ia, and sorvce pacsages creuiod suiken revedis during publ spevearaintie aeming system staged spectfors a
20260424T024111Z-modal-ltx-s8-seed69-896x512	896x512	8	near_miss	1879.764	0.0281	1.0000	0.0027	763	641	A stuctured visuel page Witt labele, diagrams, and danse text for tablity cracks Arena Floor Velariam Trapdoor in, and sorvce pacsages crouiod suiken revedds during publ spevemiraintiy aeing system stadad specttore and r
20260424T024113Z-modal-ltx-s2-seed69-960x544	960x544	2	near_miss	1541.564	0.0162	0.9994	0.0157	763	608	A structured viavat page'witn tosis, diagrams. and danse tex! for stauilty uhecke Arena Floor Yetarium Ttapdoo, its anu secuce passages Creu! sudden revenRs during pubic sBetauERMCIate avraNG wyslam shadad epectaors anc-
20260424T024114Z-modal-ltx-s3-seed69-960x544	960x544	3	near_miss	1627.603	0.0391	0.9987	0.0271	763	691	Astuctared viaual page with Hosts, diagrams, and danse tex! for stavility checks. Arena Floor Vetarium Trapdoor, fits, and sevice passages created sudden revents daring public sperfuretunctatte ering sytem shaded spactlo
20260424T024116Z-modal-ltx-s4-seed69-960x544	960x544	4	near_miss	1675.235	0.0871	0.9985	0.0297	763	649	Acstuctured viaval poge with uoeta, dlagtams, and dense tax! for stavilty checks Arena Floor Votaritm Ttapdoocs, tis. and seevce passages Creal! sudden reves during public spsttuetnctatte euring sym shaded spectalors anc
20260424T024118Z-modal-ltx-s6-seed69-960x544	960x544	6	near_miss	1870.143	0.1655	0.9985	0.0306	763	201	Arena Floor Vetarium Seating Materials Annotated Section Diagram — segetqesiny eee = SS ZA) — carvings eyo 1 vested 28 te canon frst ume qeacneal Se S== —————— 5, Loop boundary stunt be vimunily quest.
20260424T024120Z-modal-ltx-s8-seed69-960x544	960x544	8	near_miss	2101.157	0.0239	0.9993	0.0174	763	709	A structured visual pega with tuceta, diagrams, and dense tax! for stability checks. Arena Floor Vetarium Trapdoor, its and service passages created suddon reves daring public speifurimciatte suring syatam shaded spectat
20260424T024122Z-modal-ltx-s2-seed69-1024x576	1024x576	2	near_miss	1604.282	0.0205	0.9993	0.0161	763	652	Astruchired vies! page Wnt iaoels, dagrams, and canse text for stability checks: Arena Floor Velarium Trapdoor, ifts, and sernce passayes Gevied sudden reveais danng pubte spedisepactatic wNUMG syslem shaded apaciators a
